ID,Area,Year,Income Type,Source,Period Type,State Name,Income,Income Rank,Population
134453,Yellowstone,2004,Per capita income,BEA,Annual,Montana,"$30,901",3,"135,441"
134459,Wheatland,2004,Per capita income,BEA,Annual,Montana,"$20,336",55,"2,113"
134462,Wibaux,2004,Per capita income,BEA,Annual,Montana,"$22,886",41,"1,019"
134465,Treasure,2004,Per capita income,BEA,Annual,Montana,"$23,380",40,799
134468,Valley,2004,Per capita income,BEA,Annual,Montana,"$30,823",4,"7,422"
134471,Teton,2004,Per capita income,BEA,Annual,Montana,"$28,351",15,"6,209"
134474,Toole,2004,Per capita income,BEA,Annual,Montana,"$27,193",21,"5,069"
134477,Stillwater,2004,Per capita income,BEA,Annual,Montana,"$28,819",14,"8,435"
134480,Sweet Grass,2004,Per capita income,BEA,Annual,Montana,"$26,751",24,"3,676"
134483,Sheridan,2004,Per capita income,BEA,Annual,Montana,"$29,788",8,"3,683"
134486,Silver Bow,2004,Per capita income,BEA,Annual,Montana,"$28,969",13,"33,416"
134489,Rosebud,2004,Per capita income,BEA,Annual,Montana,"$27,535",19,"9,136"
134492,Sanders,2004,Per capita income,BEA,Annual,Montana,"$20,629",53,"10,895"
134495,Richland,2004,Per capita income,BEA,Annual,Montana,"$28,124",16,"9,096"
134498,Roosevelt,2004,Per capita income,BEA,Annual,Montana,"$22,026",46,"10,459"
134501,Prairie,2004,Per capita income,BEA,Annual,Montana,"$26,962",22,"1,153"
134504,Ravalli,2004,Per capita income,BEA,Annual,Montana,"$25,128",29,"38,739"
134507,Powder River,2004,Per capita income,BEA,Annual,Montana,"$20,738",51,"1,789"
134510,Powell,2004,Per capita income,BEA,Annual,Montana,"$20,868",50,"6,872"
134513,Phillips,2004,Per capita income,BEA,Annual,Montana,"$26,123",25,"4,295"
134516,Pondera,2004,Per capita income,BEA,Annual,Montana,"$26,018",28,"6,140"
134519,Park,2004,Per capita income,BEA,Annual,Montana,"$27,559",18,"15,509"
134522,Petroleum,2004,Per capita income,BEA,Annual,Montana,"$19,724",56,519
134525,Missoula,2004,Per capita income,BEA,Annual,Montana,"$29,152",12,"100,934"
134528,Musselshell,2004,Per capita income,BEA,Annual,Montana,"$22,360",45,"4,370"
134531,Meagher,2004,Per capita income,BEA,Annual,Montana,"$24,325",34,"1,935"
134534,Mineral,2004,Per capita income,BEA,Annual,Montana,"$21,990",47,"3,985"
134537,McCone,2004,Per capita income,BEA,Annual,Montana,"$24,703",33,"1,781"
134540,Madison,2004,Per capita income,BEA,Annual,Montana,"$27,685",17,"6,999"
134543,Liberty,2004,Per capita income,BEA,Annual,Montana,"$21,113",48,"2,263"
134546,Lincoln,2004,Per capita income,BEA,Annual,Montana,"$21,088",49,"18,991"
134549,Lake,2004,Per capita income,BEA,Annual,Montana,"$22,519",44,"27,634"
134552,Lewis and Clark,2004,Per capita income,BEA,Annual,Montana,"$29,905",6,"58,041"
134555,Jefferson,2004,Per capita income,BEA,Annual,Montana,"$29,845",7,"10,511"
134558,Judith Basin,2004,Per capita income,BEA,Annual,Montana,"$23,566",38,"2,196"
134561,Granite,2004,Per capita income,BEA,Annual,Montana,"$22,834",42,"2,943"
134564,Hill,2004,Per capita income,BEA,Annual,Montana,"$29,597",10,"15,947"
134567,Glacier,2004,Per capita income,BEA,Annual,Montana,"$22,642",43,"13,388"
134570,Golden Valley,2004,Per capita income,BEA,Annual,Montana,"$24,248",35,"1,001"
134573,Gallatin,2004,Per capita income,BEA,Annual,Montana,"$31,628",1,"77,124"
134576,Garfield,2004,Per capita income,BEA,Annual,Montana,"$25,010",30,"1,236"
134579,Fergus,2004,Per capita income,BEA,Annual,Montana,"$26,074",27,"11,546"
134582,Flathead,2004,Per capita income,BEA,Annual,Montana,"$29,276",11,"81,247"
134585,Deer Lodge,2004,Per capita income,BEA,Annual,Montana,"$23,563",39,"9,274"
134588,Fallon,2004,Per capita income,BEA,Annual,Montana,"$27,379",20,"2,773"
134591,Daniels,2004,Per capita income,BEA,Annual,Montana,"$31,395",2,"1,804"
134594,Dawson,2004,Per capita income,BEA,Annual,Montana,"$24,148",36,"8,764"
134597,Chouteau,2004,Per capita income,BEA,Annual,Montana,"$24,956",31,"5,729"
134600,Custer,2004,Per capita income,BEA,Annual,Montana,"$26,888",23,"11,510"
134603,Carter,2004,Per capita income,BEA,Annual,Montana,"$24,843",32,"1,284"
134606,Cascade,2004,Per capita income,BEA,Annual,Montana,"$29,735",9,"80,198"
134609,Broadwater,2004,Per capita income,BEA,Annual,Montana,"$24,005",37,"4,711"
134612,Carbon,2004,Per capita income,BEA,Annual,Montana,"$30,281",5,"9,796"
134615,Big Horn,2004,Per capita income,BEA,Annual,Montana,"$20,366",54,"12,731"
134618,Blaine,2004,Per capita income,BEA,Annual,Montana,"$20,684",52,"6,571"
134216,Beaverhead,2003,Per capita income,BEA,Annual,Montana,"$24,667",25,"8,924"
134249,Yellowstone,2003,Per capita income,BEA,Annual,Montana,"$29,027",2,"133,715"
134255,Wheatland,2003,Per capita income,BEA,Annual,Montana,"$18,141",54,"2,131"
134258,Wibaux,2003,Per capita income,BEA,Annual,Montana,"$23,771",30,"1,020"
134261,Treasure,2003,Per capita income,BEA,Annual,Montana,"$20,245",49,784
134264,Valley,2003,Per capita income,BEA,Annual,Montana,"$29,356",1,"7,427"
134267,Teton,2003,Per capita income,BEA,Annual,Montana,"$24,897",23,"6,314"
134270,Toole,2003,Per capita income,BEA,Annual,Montana,"$25,951",19,"5,006"
134273,Stillwater,2003,Per capita income,BEA,Annual,Montana,"$27,458",11,"8,451"
134276,Sweet Grass,2003,Per capita income,BEA,Annual,Montana,"$24,565",26,"3,591"
134279,Sheridan,2003,Per capita income,BEA,Annual,Montana,"$28,375",5,"3,697"
134282,Silver Bow,2003,Per capita income,BEA,Annual,Montana,"$26,656",14,"33,474"
134285,Rosebud,2003,Per capita income,BEA,Annual,Montana,"$26,515",16,"9,210"
134288,Sanders,2003,Per capita income,BEA,Annual,Montana,"$19,941",52,"10,554"
134291,Richland,2003,Per capita income,BEA,Annual,Montana,"$24,968",22,"9,195"
134294,Roosevelt,2003,Per capita income,BEA,Annual,Montana,"$21,215",42,"10,344"
134297,Prairie,2003,Per capita income,BEA,Annual,Montana,"$26,706",13,"1,168"
134300,Ravalli,2003,Per capita income,BEA,Annual,Montana,"$23,583",31,"38,184"
134303,Powder River,2003,Per capita income,BEA,Annual,Montana,"$20,495",48,"1,837"
134306,Powell,2003,Per capita income,BEA,Annual,Montana,"$20,503",47,"6,893"
134309,Phillips,2003,Per capita income,BEA,Annual,Montana,"$23,244",33,"4,317"
134312,Pondera,2003,Per capita income,BEA,Annual,Montana,"$23,318",32,"6,228"
134315,Park,2003,Per capita income,BEA,Annual,Montana,"$25,474",21,"15,539"
134318,Petroleum,2003,Per capita income,BEA,Annual,Montana,"$20,180",50,506
134321,Missoula,2003,Per capita income,BEA,Annual,Montana,"$27,726",9,"99,976"
134324,Musselshell,2003,Per capita income,BEA,Annual,Montana,"$20,544",45,"4,361"
134327,Meagher,2003,Per capita income,BEA,Annual,Montana,"$22,405",38,"1,913"
134330,Mineral,2003,Per capita income,BEA,Annual,Montana,"$21,231",41,"3,936"
134333,McCone,2003,Per capita income,BEA,Annual,Montana,"$23,790",29,"1,797"
134336,Madison,2003,Per capita income,BEA,Annual,Montana,"$24,744",24,"6,894"
134339,Liberty,2003,Per capita income,BEA,Annual,Montana,"$23,050",35,"2,212"
134342,Lincoln,2003,Per capita income,BEA,Annual,Montana,"$20,516",46,"18,861"
134345,Lake,2003,Per capita income,BEA,Annual,Montana,"$20,988",43,"27,117"
134348,Lewis and Clark,2003,Per capita income,BEA,Annual,Montana,"$28,878",3,"57,110"
134351,Jefferson,2003,Per capita income,BEA,Annual,Montana,"$27,481",10,"10,262"
134354,Judith Basin,2003,Per capita income,BEA,Annual,Montana,"$20,866",44,"2,201"
134357,Granite,2003,Per capita income,BEA,Annual,Montana,"$21,532",40,"2,931"
134360,Hill,2003,Per capita income,BEA,Annual,Montana,"$28,345",6,"15,988"
134363,Glacier,2003,Per capita income,BEA,Annual,Montana,"$19,973",51,"13,168"
134366,Golden Valley,2003,Per capita income,BEA,Annual,Montana,"$22,582",37,981
134369,Gallatin,2003,Per capita income,BEA,Annual,Montana,"$28,099",7,"74,504"
134372,Garfield,2003,Per capita income,BEA,Annual,Montana,"$25,683",20,"1,254"
134375,Fergus,2003,Per capita income,BEA,Annual,Montana,"$24,744",24,"11,565"
134378,Flathead,2003,Per capita income,BEA,Annual,Montana,"$27,439",12,"79,643"
134381,Deer Lodge,2003,Per capita income,BEA,Annual,Montana,"$22,908",36,"9,189"
134384,Fallon,2003,Per capita income,BEA,Annual,Montana,"$26,012",18,"2,769"
134387,Daniels,2003,Per capita income,BEA,Annual,Montana,"$27,925",8,"1,881"
134390,Dawson,2003,Per capita income,BEA,Annual,Montana,"$24,394",27,"8,812"
134393,Chouteau,2003,Per capita income,BEA,Annual,Montana,"$24,134",28,"5,775"
134396,Custer,2003,Per capita income,BEA,Annual,Montana,"$26,311",17,"11,438"
134399,Carter,2003,Per capita income,BEA,Annual,Montana,"$23,088",34,"1,290"
134402,Cascade,2003,Per capita income,BEA,Annual,Montana,"$28,418",4,"79,633"
134405,Broadwater,2003,Per capita income,BEA,Annual,Montana,"$22,384",39,"4,562"
134408,Carbon,2003,Per capita income,BEA,Annual,Montana,"$26,651",15,"9,747"
134411,Big Horn,2003,Per capita income,BEA,Annual,Montana,"$19,273",53,"12,652"
134414,Blaine,2003,Per capita income,BEA,Annual,Montana,"$17,986",55,"6,699"
138924,Musselshell,2002,Per capita income,BEA,Annual,Montana,"$18,741",49,"4,353"
138942,Park,2002,Per capita income,BEA,Annual,Montana,"$24,429",14,"15,676"
138960,Petroleum,2002,Per capita income,BEA,Annual,Montana,"$14,360",56,506
138978,Phillips,2002,Per capita income,BEA,Annual,Montana,"$20,505",36,"4,383"
138996,Pondera,2002,Per capita income,BEA,Annual,Montana,"$21,723",29,"6,285"
139014,Powder River,2002,Per capita income,BEA,Annual,Montana,"$17,372",52,"1,834"
139032,Powell,2002,Per capita income,BEA,Annual,Montana,"$19,198",44,"6,986"
139050,Prairie,2002,Per capita income,BEA,Annual,Montana,"$22,072",28,"1,173"
139068,Ravalli,2002,Per capita income,BEA,Annual,Montana,"$22,359",27,"37,308"
139086,Richland,2002,Per capita income,BEA,Annual,Montana,"$22,642",25,"9,286"
139104,Roosevelt,2002,Per capita income,BEA,Annual,Montana,"$19,398",42,"10,389"
139122,Rosebud,2002,Per capita income,BEA,Annual,Montana,"$23,855",15,"9,196"
139140,Sanders,2002,Per capita income,BEA,Annual,Montana,"$18,940",46,"10,466"
139158,Sheridan,2002,Per capita income,BEA,Annual,Montana,"$23,703",17,"3,825"
139176,Silver Bow,2002,Per capita income,BEA,Annual,Montana,"$25,859",10,"33,636"
139194,Stillwater,2002,Per capita income,BEA,Annual,Montana,"$26,408",7,"8,441"
139212,Sweet Grass,2002,Per capita income,BEA,Annual,Montana,"$23,130",20,"3,617"
139230,Teton,2002,Per capita income,BEA,Annual,Montana,"$23,093",21,"6,286"
139248,Toole,2002,Per capita income,BEA,Annual,Montana,"$22,852",24,"5,184"
139266,Treasure,2002,Per capita income,BEA,Annual,Montana,"$18,086",51,793
139284,Valley,2002,Per capita income,BEA,Annual,Montana,"$26,134",9,"7,512"
139302,Wheatland,2002,Per capita income,BEA,Annual,Montana,"$16,454",54,"2,193"
139320,Wibaux,2002,Per capita income,BEA,Annual,Montana,"$20,126",38,"1,028"
139338,Yellowstone,2002,Per capita income,BEA,Annual,Montana,"$27,850",2,"132,165"
140140,Beaverhead,2002,Per capita income,BEA,Annual,Montana,"$23,201",19,"9,018"
140158,Big Horn,2002,Per capita income,BEA,Annual,Montana,"$17,010",53,"12,713"
140176,Blaine,2002,Per capita income,BEA,Annual,Montana,"$16,082",55,"6,769"
140194,Broadwater,2002,Per capita income,BEA,Annual,Montana,"$21,001",32,"4,478"
140212,Carbon,2002,Per capita income,BEA,Annual,Montana,"$25,473",12,"9,714"
140230,Carter,2002,Per capita income,BEA,Annual,Montana,"$18,775",47,"1,319"
140248,Cascade,2002,Per capita income,BEA,Annual,Montana,"$27,286",4,"79,848"
140267,Chouteau,2002,Per capita income,BEA,Annual,Montana,"$21,331",30,"5,811"
140285,Custer,2002,Per capita income,BEA,Annual,Montana,"$23,820",16,"11,510"
140303,Daniels,2002,Per capita income,BEA,Annual,Montana,"$27,340",3,"1,912"
140321,Dawson,2002,Per capita income,BEA,Annual,Montana,"$22,515",26,"8,801"
140339,Deer Lodge,2002,Per capita income,BEA,Annual,Montana,"$21,229",31,"9,238"
140357,Fallon,2002,Per capita income,BEA,Annual,Montana,"$23,265",18,"2,725"
140375,Fergus,2002,Per capita income,BEA,Annual,Montana,"$23,063",22,"11,666"
140393,Flathead,2002,Per capita income,BEA,Annual,Montana,"$26,586",5,"77,583"
140412,Gallatin,2002,Per capita income,BEA,Annual,Montana,"$25,484",11,"71,824"
140431,Garfield,2002,Per capita income,BEA,Annual,Montana,"$20,811",33,"1,258"
140449,Glacier,2002,Per capita income,BEA,Annual,Montana,"$18,559",50,"13,101"
140467,Golden Valley,2002,Per capita income,BEA,Annual,Montana,"$19,114",45,"1,012"
140485,Granite,2002,Per capita income,BEA,Annual,Montana,"$19,847",40,"2,919"
140503,Hill,2002,Per capita income,BEA,Annual,Montana,"$24,916",13,"16,139"
140521,Jefferson,2002,Per capita income,BEA,Annual,Montana,"$26,324",8,"10,181"
140539,Judith Basin,2002,Per capita income,BEA,Annual,Montana,"$18,762",48,"2,246"
140557,Lake,2002,Per capita income,BEA,Annual,Montana,"$19,890",39,"26,814"
140575,Lewis and Clark,2002,Per capita income,BEA,Annual,Montana,"$28,768",1,"56,271"
140594,Liberty,2002,Per capita income,BEA,Annual,Montana,"$20,679",35,"2,144"
140612,Lincoln,2002,Per capita income,BEA,Annual,Montana,"$19,451",41,"18,669"
140630,McCone,2002,Per capita income,BEA,Annual,Montana,"$19,392",43,"1,828"
140648,Madison,2002,Per capita income,BEA,Annual,Montana,"$23,017",23,"6,935"
140666,Meagher,2002,Per capita income,BEA,Annual,Montana,"$20,728",34,"1,895"
140684,Mineral,2002,Per capita income,BEA,Annual,Montana,"$20,155",37,"3,837"
140702,Missoula,2002,Per capita income,BEA,Annual,Montana,"$26,412",6,"98,968"
136589,Sheridan,2001,Per capita income,BEA,Annual,Montana,"$23,724",19,"3,952"
136615,Silver Bow,2001,Per capita income,BEA,Annual,Montana,"$24,929",12,"33,882"
136641,Stillwater,2001,Per capita income,BEA,Annual,Montana,"$26,946",4,"8,392"
136667,Sweet Grass,2001,Per capita income,BEA,Annual,Montana,"$23,493",22,"3,594"
136693,Teton,2001,Per capita income,BEA,Annual,Montana,"$22,189",29,"6,373"
136719,Toole,2001,Per capita income,BEA,Annual,Montana,"$21,323",32,"5,228"
136745,Treasure,2001,Per capita income,BEA,Annual,Montana,"$18,422",50,836
136771,Valley,2001,Per capita income,BEA,Annual,Montana,"$25,629",8,"7,587"
136797,Wheatland,2001,Per capita income,BEA,Annual,Montana,"$18,495",48,"2,174"
136823,Wibaux,2001,Per capita income,BEA,Annual,Montana,"$22,274",28,"1,032"
136849,Yellowstone,2001,Per capita income,BEA,Annual,Montana,"$27,281",2,"130,801"
137584,Judith Basin,2001,Per capita income,BEA,Annual,Montana,"$20,767",35,"2,266"
137610,Lake,2001,Per capita income,BEA,Annual,Montana,"$19,236",43,"26,810"
137636,Lewis and Clark,2001,Per capita income,BEA,Annual,Montana,"$27,699",1,"56,262"
137662,Liberty,2001,Per capita income,BEA,Annual,Montana,"$18,956",46,"2,163"
137688,Lincoln,2001,Per capita income,BEA,Annual,Montana,"$18,583",47,"18,646"
137714,McCone,2001,Per capita income,BEA,Annual,Montana,"$21,188",33,"1,874"
137740,Madison,2001,Per capita income,BEA,Annual,Montana,"$23,384",23,"6,856"
137766,Meagher,2001,Per capita income,BEA,Annual,Montana,"$20,796",34,"1,906"
137792,Mineral,2001,Per capita income,BEA,Annual,Montana,"$19,335",42,"3,839"
137818,Missoula,2001,Per capita income,BEA,Annual,Montana,"$25,431",9,"97,435"
137844,Musselshell,2001,Per capita income,BEA,Annual,Montana,"$18,061",51,"4,368"
137870,Park,2001,Per capita income,BEA,Annual,Montana,"$24,226",16,"15,651"
137896,Petroleum,2001,Per capita income,BEA,Annual,Montana,"$17,906",53,490
137922,Phillips,2001,Per capita income,BEA,Annual,Montana,"$20,725",37,"4,498"
137948,Pondera,2001,Per capita income,BEA,Annual,Montana,"$20,293",39,"6,360"
137974,Powder River,2001,Per capita income,BEA,Annual,Montana,"$20,501",38,"1,814"
138000,Powell,2001,Per capita income,BEA,Annual,Montana,"$18,972",45,"7,033"
138026,Prairie,2001,Per capita income,BEA,Annual,Montana,"$24,729",14,"1,208"
138052,Ravalli,2001,Per capita income,BEA,Annual,Montana,"$21,775",31,"36,683"
138078,Richland,2001,Per capita income,BEA,Annual,Montana,"$23,205",25,"9,424"
138104,Roosevelt,2001,Per capita income,BEA,Annual,Montana,"$18,494",49,"10,558"
138130,Rosebud,2001,Per capita income,BEA,Annual,Montana,"$24,009",17,"9,248"
138156,Sanders,2001,Per capita income,BEA,Annual,Montana,"$17,846",54,"10,489"
138229,Beaverhead,2001,Per capita income,BEA,Annual,Montana,"$23,118",26,"9,058"
138255,Big Horn,2001,Per capita income,BEA,Annual,Montana,"$17,201",56,"12,783"
138281,Blaine,2001,Per capita income,BEA,Annual,Montana,"$17,243",55,"6,748"
138307,Broadwater,2001,Per capita income,BEA,Annual,Montana,"$19,915",40,"4,438"
138333,Carbon,2001,Per capita income,BEA,Annual,Montana,"$25,825",7,"9,665"
138359,Carter,2001,Per capita income,BEA,Annual,Montana,"$23,497",21,"1,337"
138385,Cascade,2001,Per capita income,BEA,Annual,Montana,"$26,095",5,"80,055"
138411,Chouteau,2001,Per capita income,BEA,Annual,Montana,"$19,722",41,"5,899"
138437,Custer,2001,Per capita income,BEA,Annual,Montana,"$23,841",18,"11,484"
138463,Daniels,2001,Per capita income,BEA,Annual,Montana,"$27,073",3,"1,999"
138489,Dawson,2001,Per capita income,BEA,Annual,Montana,"$22,421",27,"8,963"
138515,Deer Lodge,2001,Per capita income,BEA,Annual,Montana,"$20,741",36,"9,303"
138541,Fallon,2001,Per capita income,BEA,Annual,Montana,"$24,881",13,"2,741"
138567,Fergus,2001,Per capita income,BEA,Annual,Montana,"$23,290",24,"11,736"
138593,Flathead,2001,Per capita income,BEA,Annual,Montana,"$26,045",6,"76,171"
138619,Gallatin,2001,Per capita income,BEA,Annual,Montana,"$24,947",11,"70,120"
138645,Garfield,2001,Per capita income,BEA,Annual,Montana,"$24,306",15,"1,269"
138671,Glacier,2001,Per capita income,BEA,Annual,Montana,"$17,988",52,"13,098"
138697,Golden Valley,2001,Per capita income,BEA,Annual,Montana,"$21,893",30,992
138723,Granite,2001,Per capita income,BEA,Annual,Montana,"$19,115",44,"2,905"
138749,Hill,2001,Per capita income,BEA,Annual,Montana,"$23,553",20,"16,378"
138775,Jefferson,2001,Per capita income,BEA,Annual,Montana,"$24,959",10,"10,087"
134012,Beaverhead,2000,Per capita income,BEA,Annual,Montana,"$21,334",18,"9,204"
134045,Yellowstone,2000,Per capita income,BEA,Annual,Montana,"$26,372",3,"129,570"
134051,Wheatland,2000,Per capita income,BEA,Annual,Montana,"$16,187",54,"2,243"
134054,Wibaux,2000,Per capita income,BEA,Annual,Montana,"$18,705",42,"1,072"
134057,Treasure,2000,Per capita income,BEA,Annual,Montana,"$17,505",48,854
134060,Valley,2000,Per capita income,BEA,Annual,Montana,"$24,244",10,"7,653"
134063,Teton,2000,Per capita income,BEA,Annual,Montana,"$20,771",24,"6,436"
134066,Toole,2000,Per capita income,BEA,Annual,Montana,"$21,025",21,"5,261"
134069,Stillwater,2000,Per capita income,BEA,Annual,Montana,"$27,500",2,"8,247"
134072,Sweet Grass,2000,Per capita income,BEA,Annual,Montana,"$20,553",26,"3,633"
134075,Sheridan,2000,Per capita income,BEA,Annual,Montana,"$23,999",12,"4,078"
134078,Silver Bow,2000,Per capita income,BEA,Annual,Montana,"$23,304",13,"34,571"
134081,Rosebud,2000,Per capita income,BEA,Annual,Montana,"$21,830",16,"9,399"
134084,Sanders,2000,Per capita income,BEA,Annual,Montana,"$17,477",49,"10,287"
134087,Richland,2000,Per capita income,BEA,Annual,Montana,"$20,956",22,"9,619"
134090,Roosevelt,2000,Per capita income,BEA,Annual,Montana,"$18,177",45,"10,623"
134093,Prairie,2000,Per capita income,BEA,Annual,Montana,"$20,725",25,"1,179"
134096,Ravalli,2000,Per capita income,BEA,Annual,Montana,"$20,854",23,"36,301"
